page_num, comment_pk, user_id, date, prod_choice, prod_rating, comment_likes, comment_body
26,__807819106,eoen****,20.02.13.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 늘쓰던 상품인데 인터넷으로 그나마 저렴한 가격에 구입했네여
26,__806882763,mihy****,20.02.28.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,향기가 좋아요. 거품이 많이나고요.
26,__794130341,mihy****,20.02.28.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),3,0,도착한날 바로 써봤는데 좋아요.  한개 샀는데도 샘플도 넉넉히 보내줬네요ㅎ
26,__800172981,navy****,20.02.26.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,자극적이지않고 좋아요ㅎ
26,__805607903,ssan****,20.02.03.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),4,0,산뜻해요 쓰기편하고 순하고 다쓰고 재구매할겡
26,__810715344,hamm****,20.02.14.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),5,0,항상쓰는제품인데 저렴히 샀네요~~
26,__804484905,h745****,20.02.24.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,향기도 좋고 사용  후 느낌도 좋습니다 많이 골랐는데 좋은거 같읍니다
26,__810546319,teac****,20.03.03.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),4,0,상품평이좋아서 구매했습니다.
26,__795174913,thbl****,20.02.22.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,꼼꼼하고 세심하게 포장해주시며 사용해보니 순하고 개운한느낌들어서 좋네요
26,__802022650,nr******,20.03.03.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,아직 사용하진 않았는데 샘플을 많이 주셔서 여행갈때도 너무 좋을 것 같아요! 감사합니당
26,__806559424,1584****,20.02.05.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,한달사용기재구매 향이 너무 좋아서 재주문해 사용하고 있어요~
26,__792857327,dudu****,20.02.18.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,BEST 데오드란트 쓰다가 바꿔봅니다 좋아서 재구매 했는더 여기가 제일 저렴하고 샘플도 많이 주셔서 감사합니다
26,__787140593,rhkr****,20.02.26.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,BEST 주변에서 추천을 해주셔서 구매하게되었어요 명절전이라 택배가 지연되지 않을까 생각했는데 엄청 일찍 배송해주셔서 감사드려요. 배송도 안전하게 포장되어 와서 상품에 문제가 없어요^_^조금 이르지만 좋은명절 보내세요
26,__811321684,lks_****,20.01.31.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),3,0,한달사용기 좋아요좋아요젛아요좋아용
26,__807673814,leeg****,20.01.17.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,향도 좋고 거품도 만족스러워요~!
26,__792697513,01_3****,20.03.04.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,한달사용기BEST 자극적이지 않아서 쓰기 좋아요 다른 제품은 건조해지는데 이건 사용후 건조하지 않고 촉촉한 느낌이예요
27,__806869811,dais****,20.04.23.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,한달사용기 거품이 잘나는 제품을 찾고 있었는데 써보니 좋았어요
27,__791797567,leeg****,20.04.02.,옵션 : 유형선택: 08. 젠틀폼+데오폼 세트,4,0,항상 쓰던건데 싸게 살수있어서 너무 좋아요~~^^ 파우더향은 처음 써보는데 기대되네요~~
27,__798829275,rebo****,20.02.26.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),4,0,한달사용기 여전히 잘 쓰고 있어요
27,__791920177,enjo****,20.01.29.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),5,0,저렴힌 가격에 잘 구매했네요. 견본품 너무 많이 챙겨주셔서 놀랬네요. 잘 쓰겠습니다.
27,__803724622,sdwc****,20.02.12.,옵션 : 유형선택: 07. 젠틀젤+데오젤+5ml샘플,5,0,한달사용기 진짜 깔끔한데ㅜ자극적이지않아요 인생 청결제 찾은듯
27,__791843557,cooc****,20.01.29.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,샘플 써보고 좋아서 구매했어요 지노 베타딘이 믿음이 가서 이것도 맘이가네요
27,__797293831,shue****,20.02.20.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,1통 쓰고 다른제품 써보고 다시 이제품으로 구입!!
27,__796985819,sori****,20.01.29.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,한달사용기 향도좋고 산뜻해요 재구매할게요
27,__802262833,gngi****,20.02.08.,옵션 : 유형선택: 05. 젠틀젤+젠틀폼+5ml샘플,5,0,한달사용기 편하게 쓰기 좋았어요 거품이  풍성해서 놀랐습니다
27,__804173072,arum****,20.02.08.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,이거쓰고 질염 좋아졌어요 ㅠ ㅠ 배송도 빠르네욥
27,__797294162,nata****,20.02.18.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,향도 좋구 만족해요!!
27,__805111935,csyn****,20.02.21.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,냄새도 좋고  폼이라 사용하기 더 좋아요.
27,__794935814,gngi****,20.02.08.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,포장괜찮고 이번에 처음 쓰는데 기대되욤
27,__803097512,jin5****,20.02.23.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,여성청결제 폼형치고는 저렴해서 좋구 무엇보다 샘플 마니주셔서 대박이네요ㅎㅎ
27,__805540149,rnak****,20.02.04.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,부드럽고자극없어서좋아요~
27,__806835250,myha****,20.02.19.,옵션 : 유형선택: 08. 젠틀폼+데오폼 세트,5,0,쓰던 제품입니다 잘 쓸게요
27,__805749768,doel****,20.02.24.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,한달사용기 매번 사용하는 제품이에요 믿고 사용하고있습니다~^^
27,__803351778,bhj2****,20.02.26.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,배송이 빨라서 좋았고 며칠 쓰진 않았는지 가려움증이 사라진듯 해요
27,__797979133,hyn0****,20.02.24.,옵션 : 유형선택: 07. 젠틀젤+데오젤+5ml샘플,5,0,한달사용기BEST 엄청 민감한데 이제품은 무난하게 잘 쓰고 있어요 향기도 좋고 순해요
27,__796211646,rhc1****,20.02.20.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,배송이 정말 빠르네여
28,__806869811,dais****,20.04.23.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),5,0,한달사용기 거품이 잘나는 제품을 찾고 있었는데 써보니 좋았어요
28,__791797567,leeg****,20.04.02.,옵션 : 유형선택: 08. 젠틀폼+데오폼 세트,4,0,항상 쓰던건데 싸게 살수있어서 너무 좋아요~~^^ 파우더향은 처음 써보는데 기대되네요~~
30,__791585455,dais****,20.04.23.,옵션 : 유형선택: 09. 젠틀젤+데오폼+5ml샘플,5,0,한달사용기 만족하고있어요~~ 아직 폼타입을 못써봤는데 젤타입은 거품도 잘나요
30,__791924326,leeg****,20.04.02.,옵션 : 유형선택: 08. 젠틀폼+데오폼 세트,4,0,배송도 빠르고 구성도 좋아여!!^^
30,__795877292,oyh0****,20.01.29.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),4,0,사은품으로 온 샘플도 감사해요  제품 아주 만족스러워요
30,__794861794,jjhl****,20.01.29.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,배송 빨랐고 본품외 샘플을 12개 보내주셨네요 세바메드 쓰고 있었는데 이건 어떨지 궁금하네요
30,__796553388,zizi****,20.02.06.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,저렴한가격에 득탬한듯합니다 ㅎ 샘플도 챙겨주시고 감사합니다
30,__795626742,yipp****,20.02.04.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,젤보다폼이더부드럽고좋아요 향기도순하고 넘좋네요 여행용파우치대박이에용 또사러오겟슴당~~
30,__797556876,blue****,20.02.07.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,쓰고나서 분비물이 많이없어졌어요!!
30,__794023109,msho****,20.02.05.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,일단 배송이 넘 빨랐고 샘플도 생각보다 많이주셔서 놀랐어요^^ 여행다닐때 유용할 것 같아요.
30,__800565209,cey8****,20.02.09.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,거품형이라 부드럽고 사용하기좋아요
30,__788051950,koch****,20.02.03.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),4,0,BEST 제약 업체에서 만든 제품을 병원 처방없이도 구매할수 있어서 좋았어요~
30,__792403800,sssm****,20.02.14.,옵션 : 유형선택: 08. 젠틀폼+데오폼 세트,5,0,아직 사용해보진않았지만ㅎㅎㅎ 샘플을 본품보다 더 많이 주셨어요ㅎㅎㅎ 집에 여자가 많은데 다들 추천해야겠어요 감사합니다!
30,__797766705,skdk****,20.01.19.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,거품형이라 사용하기좋고 향기도 좋아요~
30,__794073202,jeun****,20.01.30.,옵션 : 유형선택: 07. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 향은 은은하고 저자극이여서 좋았어요
30,__792793324,mona****,20.02.09.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,향두 좋고 좀간지러웠는데 이걸로 씻고나니 좀 나은거 같아요
30,__795884374,wn96****,20.02.03.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,젤타입 샘플로 한번 써봤는데 무난한거 같아요 더 써봐야할것같은데 후기 좋아서 믿고 쓸게요 ㅋㅋㅋ
30,__797540617,leek****,20.01.31.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,샘플도 많이 주시고 좋아요 향도 좋고 계속 쓸것 같아요
30,__801197945,dkfl****,20.02.06.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,한달사용기 자극 없이 좋습니다
30,__798028698,fkal****,20.02.09.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),4,0,개운하고 소취효과도 좋네요
30,__795318390,nodi****,20.02.16.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,추천받아서 샀어요 샘플많고 배송빠릅니다
30,__800126821,twoj****,20.02.10.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,재구매 늘 잘 사용하고 있어요
31,__782244935,dais****,20.04.23.,옵션 : 유형선택: 08. 젠틀폼+데오폼+5ml샘플,5,0,샘플 맛집이네요...?? 여행가거나 할때 사용하기 너무 좋은거 같아요! ㅎㅎ청결제는 생활품이니까 다 쓰면 재구매 할게요!!
31,__791180506,leeg****,20.04.02.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,우선 상쾌하고 향도 너무 좋습니다^^ 샘플도 넉넉히 주셔서 감사하구요 재구매 의사 있습니다♡
31,__800186791,515j****,20.01.08.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),4,0,한달사용기 ㅇ집사람이만족스럽게사용합니다
31,__795940514,vol1****,20.01.28.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,재구매 만족 합니다. 나쁘지 않습니다. 많이 파세요~
31,__798235910,asw8****,20.02.14.,옵션 : 유형선택: 09. 젠틀젤+데오폼+5ml샘플,5,0,"기대를 많이 했는데, 사용해보니 좋네요"
31,__783737851,eodn****,20.02.06.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),5,0,배송너무빠르고요!!분홍색이 향이랑 느낌이.더 좋은거같습니당
31,__779898005,dhkd****,20.02.10.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,"보라색깔 쓰다가 파란색도 써보고 싶어서 샀는데, 아직 사용은 안해봤어요 ㅎㅎㅎ 두개 샀더니 기존에 쓰던 보라색깔이 샘플로 왔네요? 샘플 받는것 기분 좋아요^^덤이 왔네요..."
31,__796628763,dbsw****,20.01.11.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,배송 빠른 샘플도 많이 주시고 향도 좋아요
31,__781928464,shed****,20.01.03.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),4,0,딸 아이와 잘 사용하고있어요 이번에는 여러개 주문했어요배송도빠르고 사용도 편해서 매번 사용하고 있어요
31,__789762640,11ks****,20.02.07.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),3,0,리부 좋아서 사봤어요
31,__796547547,ahs0****,20.01.07.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,아직 써보진않아지만 후기가좋아 구매합니다
31,__799154518,o_oa****,20.01.22.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,청결해지는거 같아요.
31,__798738296,chup****,20.02.07.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,한달사용기재구매 믿고 쓰는 제품이예요
31,__797397845,pjhn****,20.02.12.,옵션 : 유형선택: 08. 젠틀폼+데오폼+5ml샘플,4,0,한달사용기 항상사용하는 제품입니다 좋아요
31,__783077308,jjoo****,20.02.11.,옵션 : 유형선택: 09. 젠틀젤+데오폼+5ml샘플,5,0,배송 하루만에 왔고 200미리 2개 시켰는데  샘플이 48개나 왔어요 .....!!!!! 대박 ㅠㅠㅠ  샘플만해도 240미리 .. 왠일 ㅋㅋㅋ 감사합니다
31,__776877632,tkxk****,20.02.09.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,좀 더 써봐야 알겠지만 일단은 심적으로 바디워시쓰는것보단 훨씬 좋아요~~  샘플이 적혀있는것보다 훨씬 많이 온것같은데 맞나..용량은 계산안해봤는데 진짜 이렇게나 많이준다고???할 정도로 왔어요^^ 잘쓸게요!
31,__795772438,soye****,20.01.09.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,좋은거같아요ㅎㅎ배송 빠름
31,__792132200,oyh0****,19.12.27.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,한달사용기 저는  냄새가 없어지는건 모르겟고...  걍  좋다니까 쓰고잇어여
31,__777400855,dbsd****,20.02.06.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,향도 좋고 괜찮았어요
32,__792000657,dais****,20.04.23.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,처음 사용해보는데 좋았으면 좋겠네요~ 배송은 엄청빨라요!
32,__796647879,leeg****,20.04.02.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,자극적이지않고 순하고좋아요
32,__786290186,qkdx****,20.01.29.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),4,0,아직 초반이라 더 써봐야 알겠지만 일단 향과 사용감이 좋아요. 성분도 좋다고 하니 믿고 잘 써보겠습니다. 좋은 제품 감사합니다.
32,__793997097,h745****,20.02.07.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),5,0,판매자배송빠르고 가격대비 만족합니다
32,__788631858,jjam****,20.01.16.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,한달사용기재구매 두번째입니다 좋아요~
32,__781927082,coca****,20.02.03.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),5,0,사용하고좋아서 항상 딸이랑 사용합니다.배송빠르고 좋아용 쌤플 많이 주셔서 좋아용
32,__793878235,bem0****,20.01.20.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),3,0,쉽게사용하기도 좋고 향도 좋아서 쓰기편했어요
32,__795747477,ahs0****,20.01.07.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,좋다길래 구입해봤는데 진짜좋은거같아요~~!!
32,__797111394,lsjl****,20.02.02.,옵션 : 유형선택: 07. 젠틀젤+데오젤 세트,5,0,배송빨라요 쌤플도죠아요
32,__783059567,zxzx****,20.02.06.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,냄새도 좋고 앞으로 꾸준히 써봐야 알겟지만 괜찮은거 같아요
32,__792076248,eheh****,20.02.08.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),3,0,생각지도못한 샘플도 들어있어서 기분도좋고 사용감은 말할것도 없이 좋습니다~~
32,__793837679,ojh0****,20.01.09.,옵션 : 유형선택: 09. 젠틀젤+데오폼+5ml샘플,5,0,베이비향이 더좋네요~ 핑크색은 향이 약해요ㅠㅠ
32,__788480473,juns****,20.01.30.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,BEST 기존에 쓰던거라 만족하고 다시사는거에요 자극없이 부드러워서 좋아요 게다가 거품도 미리 나서 더 좋아요
32,__797345159,yhk0****,20.02.02.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,한달사용기 마음에 듭니다 좋아요
32,__797344956,ssss****,20.01.20.,옵션 : 유형선택: 09. 젠틀젤+데오폼+5ml샘플,5,0,한달사용기재구매 좋습니다 맘에들어요
32,__792588706,oyou****,20.02.08.,옵션 : 유형선택: 05. 젠틀젤+젠틀폼+5ml샘플,4,0,한달사용기재구매 저렴하게 잘 샀어요 무난해서 계속 씁니다
32,__790969686,oyou****,20.02.08.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,배송빠르고포장도꼼꼼하게잘받았어요~ 2번정도사용해서인지 효과는아직잘....
32,__795028957,kise****,20.01.31.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,좋아요 만족합니다 재구매의사있읍니다
32,__795028875,almo****,20.01.27.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,좋아요 만족합니다 재구매의사있읍니다
32,__779869452,lees****,20.02.05.,옵션 : 유형선택: 05. 젠틀젤+젠틀폼+5ml샘플,5,0,좋다고 해서 사봤어요 그리고 샘플 정말 많이챙겨주시네요 여행때 쓰면 좋을거같아요
33,__782457037,dais****,20.04.23.,옵션 : 유형선택: 05. 젠틀젤+젠틀폼+5ml샘플,5,0,회사 믿고 써요 거품이더조은데 젤도사봄
33,__795318685,leeg****,20.04.02.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),4,0,주변지인이 추천해서 샀어요
33,__786455749,nada****,20.01.08.,옵션 : 유형선택: 08. 젠틀폼+데오폼+5ml샘플,4,0,어려서 물에 풀어쓰던거?? 썼던 기억에 성인되고 찾아봤는데 세상이 이렇게나 발전했군요 폼클이랑 간혹 헷갈리기도 하지만 순하니깐 뭐 ㅎ 잘쓰고 있슴다
33,__809170760,woor****,20.02.05.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,좋아요좋아요좋아요좋아요
33,__795385059,fleu****,20.01.16.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,잘 쓰고 있어요~굿~^-^
33,__791401544,dptm****,20.03.01.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,배송도 빠르구 냄새도 좋았어요!!!  잘 사용할께요!!
33,__774268793,bshe****,20.02.05.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),5,0,빠른배송 ㅋㅋ아직 사용 전이라 제품이 어떤지는 모르겠고 향기는 은은해서 좋네요^^
33,__793927316,love****,20.01.28.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,세정후깔끔하고좋아요
33,__799154975,thin****,19.12.21.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,아주 좋아요.......
33,__781927756,euns****,20.02.02.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,항상잘 사용사고있습니다 쌤플도 넉넉히 주시고 다음에 또 구매하겠습니다.
33,__797110691,pjhn****,20.02.12.,옵션 : 유형선택: 09. 젠틀젤+데오폼+5ml샘플,3,0,한달사용기 개운한 느낌입니다~~~
33,__792207530,ahs0****,20.01.07.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,한달사용기재구매 배송도 빠르고 저렴한가격에 샘플까지 챙겨주시더라구요~
33,__794621582,hky9****,20.02.08.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,처음 써보는데 괜찮은거같아요ㅎㅎ
33,__791011997,szik****,20.01.30.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,아직까지는 향도 좋고 거품형이라 사용하기도 편합니다
33,__794970270,kgo0****,20.02.04.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),5,0,재구매 좋아서 재구매 했습니다
33,__784881227,jori****,20.01.27.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,그냥 무난하게 쓸수 있을것같아요 ㅎㅎ
33,__775984828,tong****,20.02.04.,옵션 : 유형선택: 08. 젠틀폼+데오폼+5ml샘플,4,0,많은 세정제를 써봤지만 아주 부드럽고 자극 없이 좋아요. 향도 아주 좋습니다. 그리고 샘플을 정말 많이 줍니다 ㅋ 사세요 ㅋ
33,__780410990,jbk6****,20.01.13.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,아직 하루만써본상태라 확실히 얘긴못하겠지만 향은괜찮아요~
33,__807596280,byur****,19.12.25.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,재구매 좋아요 좋아요좋아요
33,__792705190,dobe****,20.01.04.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,아직 1번써봤는데 사용하기편해서 좋네요
34,__787368886,dais****,20.04.23.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),5,0,한달사용기 세정력이 강하지않지만 오히려 그게 장점인것같아요. 소취효과는 확실히있어요.
34,__764539836,leeg****,20.04.02.,옵션 : 유형선택: 04. 젠틀프로텍션 젤 타입(250ml),4,0,제품성분도 좋은편이고 서너통써보고 너무 좋아서 또 주문해요~^^!!
34,__794558930,dodo****,20.01.18.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),4,0,재구매 늘 쓰던 제품이라 좋아요~~!
34,__792615686,choc****,19.12.01.,옵션 : 유형선택: 09. 젠틀젤+데오폼 세트,5,0,거품대면 쫌 따가운데 씻고나면 개운함
34,__788360214,choc****,20.02.04.,옵션 : 유형선택: 05. 젠틀젤+젠틀폼+5ml샘플,5,0,BEST 늘 쓰던거라 구매해요. 폼타입 대용량 나와서 좋아요. 이거 쓰곤 가려움증 싹 사라졌어요
34,__806722628,dbfj****,20.01.31.,옵션 : 유형선택: 07. 젠틀젤+데오젤+5ml샘플,5,0,한달사용기 좋아요 좋아요 좋아요
34,__776234395,vega****,20.01.20.,옵션 : 유형선택: 05. 젠틀프로텍션 폼 타입(200ml),5,0,한달사용기 다른 청결제와는 다르게 프리바이오틱스함유되있다는게 아주좋아요 다만 성분에 향료만없었으면 완벽할텐데 ㅠㅠ
34,__791927386,mimy****,20.02.26.,옵션 : 유형선택: 09. 젠틀젤+데오폼 세트,5,0,아직 사용전이긴 한데 샘플도 많이 주고 좋으네요~~^^
34,__779367003,hand****,19.12.26.,옵션 : 유형선택: 10. 데오젤+젠틀폼+5ml샘플,4,0,어릴때 엄마가 물에 타서 쓰시던거 같이 써봤는데ㅋ... 쓰기 좋게 변한데다 향도 맘에 들어 구매해봤습니다 근데 폼으로 된건 펌프형이라 편한데 액체형은 손에 따라써야해서 조금 불편하기도 하네요 그점만 빼면 맘에 들어요 계속 사용할까 합니다
34,__777320521,neti****,20.01.29.,옵션 : 유형선택: 08. 젠틀폼+데오폼+5ml샘플,3,0,샘플양 장난 아니네요~ 여행갈 때 휴대하기 좋겠어요~~~사용하기 편리하고 좋아서 계속 사용하고 있어요~^^ 아주좋습니당~
34,__797138321,my-j****,20.01.02.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,재구매 만족합니다 ~~~~~~~
34,__792810117,toqh****,19.12.28.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,그냥저냥 괜찬은거같아요
34,__794135081,wndu****,20.02.08.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,자극적이지않아좋네ㅔ요
34,__792801001,suga****,20.01.31.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,재구매 배송완전빠르고 여행용샘플 굿굿
34,__781739410,ysss****,20.02.03.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),4,0,향도 은은하고 괜찮아요 더좋은지는 더써보고.......
34,__792559639,lsbo****,20.01.31.,옵션 : 유형선택: 10. 데오젤+젠틀폼 세트,5,0,사용감이 좋습니다.
34,__790969893,park****,20.01.07.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),5,0,포장꼼꼼하게잘왔고배송도빨리잘왔어요
34,__777567567,happ****,20.01.30.,옵션 : 유형선택: 03. 데오컨트롤 젤 타입(250ml),3,0,지노베타딘에 대한 기억으로 구입했습니다.  데일리 사용 제품인 점이 마음에 듭니다.
34,__793336796,almo****,20.01.27.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,배송빠르고좋으네요~
34,__793336522,agat****,19.12.29.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,배송빠르고좋으네요~
36,__794624650,dais****,20.04.23.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),5,0,재구매 조아요........
36,__776125713,leeg****,20.04.02.,옵션 : 유형선택: 06. 데오컨트롤 젤 타입(250ml),4,0,한달사용기 거품도 부드럽고 좋아요. 은은한 향입니다.
36,__777644785,lmgm****,20.02.04.,옵션 : 유형선택: 07. 젠틀젤+데오젤+5ml샘플,4,0,재구매 샘플 많이 주셔서 감동이에요? 이거 다 쓰면 또 3번째 재구매 갑니다
36,__784238175,jobp****,19.12.25.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,평이 좋아서 샀어요. 딸과 함께 사용하고 있구요.. 은은한 향이 좋습니다~~!
36,__788309800,cide****,19.12.29.,옵션 : 유형선택: 10. 데오젤+젠틀폼+5ml샘플,5,0,항상 쓰는 제품~자극이 적고 좋아요
36,__783134875,sunn****,20.01.12.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,내용물이 많이 나와요 처음엔 당황 스럽.. 거품이 풍성하고 씻는 느낌은 잘나요
36,__789523740,rose****,20.01.20.,옵션 : 유형선택: 01. 젠틀프로텍션 젤 타입(250ml),5,0,배송도 빠르고 늘 쓰던거라 좋아요.
36,__787505933,endi****,20.01.09.,옵션 : 유형선택: 04. 데오컨트롤 폼 타입(200ml),4,0,향이좋고 깔끔하니 재구매의사있어요
36,__790221027,qorg****,20.01.22.,옵션 : 유형선택: 02. 젠틀프로텍션 폼 타입(200ml),5,0,부드럽고 촉촉하네용
